Level	Rule Name	Subject	Property	Value
INFO	missing_superclass	concentration of elemental cobalt in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gallium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gold in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental indium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental iron in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lanthanum in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lithium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental magnesium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental mercury in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental molybdenum in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental niobium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental phosphorus in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental potassium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental rubidium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental selenium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silicon in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silver in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sodium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental strontium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sulfur in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tellurium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thallium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thorium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tin in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental titanium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tungsten in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental uranium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental vanadium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental yttrium in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental antimony in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental bismuth in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental boron in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental caesium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental calcium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cerium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cobalt in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gallium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gold in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental indium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental iron in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lanthanum in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lithium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental magnesium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental mercury in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental molybdenum in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental niobium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental phosphorus in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental potassium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental rubidium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental selenium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silicon in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silver in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sodium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental strontium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sulfur in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tellurium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thallium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thorium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tin in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental titanium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tungsten in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental uranium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental vanadium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental yttrium in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental antimony in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental bismuth in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental boron in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental caesium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental calcium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cerium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cobalt in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gallium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gold in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental indium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental iron in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lanthanum in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lithium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental magnesium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental mercury in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental molybdenum in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental niobium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental phosphorus in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental potassium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental rubidium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental selenium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silicon in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silver in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sodium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental strontium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sulfur in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tellurium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thallium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thorium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tin in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental titanium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tungsten in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental uranium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental vanadium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental yttrium in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in plant structure	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in shoot system	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in bulb	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in fruit	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in infructescence	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in vascular leaf	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in seed	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in root	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in tuber	rdfs:subClassOf	
INFO	missing_superclass	concentration of chemical entity in root system	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental antimony in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental bismuth in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental boron in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental caesium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental calcium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cerium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cobalt in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gallium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gold in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental indium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental iron in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lanthanum in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lithium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental magnesium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental mercury in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental molybdenum in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental niobium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental phosphorus in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental potassium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental rubidium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental selenium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silicon in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silver in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sodium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental strontium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sulfur in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tellurium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thallium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thorium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tin in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental titanium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tungsten in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental uranium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental vanadium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental yttrium in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in environmental material	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental antimony in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental bismuth in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental boron in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental caesium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental calcium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cerium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cobalt in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gallium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gold in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental indium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental iron in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lanthanum in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lithium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental magnesium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental mercury in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental molybdenum in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental niobium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental phosphorus in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental potassium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental rubidium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental selenium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silicon in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silver in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sodium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental strontium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sulfur in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tellurium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thallium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thorium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tin in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental titanium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tungsten in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental uranium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental vanadium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental yttrium in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental antimony in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental bismuth in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental boron in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental caesium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental calcium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cerium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cobalt in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gallium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gold in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental indium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental iron in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lanthanum in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lithium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental magnesium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental mercury in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental molybdenum in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental niobium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental phosphorus in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental potassium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental rubidium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental selenium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silicon in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silver in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sodium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental strontium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sulfur in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tellurium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thallium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thorium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tin in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental titanium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tungsten in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental uranium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental vanadium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental yttrium in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in liquid water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental antimony in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental bismuth in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental boron in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental caesium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental calcium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cerium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cobalt in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gallium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gold in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental indium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental iron in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lanthanum in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lithium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental magnesium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental mercury in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental molybdenum in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental niobium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental phosphorus in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental potassium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental rubidium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental selenium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silicon in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silver in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sodium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental strontium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sulfur in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tellurium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thallium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thorium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tin in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental titanium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tungsten in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental uranium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental vanadium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental yttrium in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental zinc in garden soil	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental aluminium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental antimony in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental arsenic in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental barium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental beryllium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental bismuth in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental boron in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cadmium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental caesium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental calcium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cerium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental chromium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental cobalt in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental copper in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gallium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental gold in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental indium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental iron in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lanthanum in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lead in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental lithium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental magnesium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental manganese in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental mercury in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental molybdenum in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental nickel in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental niobium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental phosphorus in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental potassium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental rubidium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental selenium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silicon in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental silver in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sodium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental strontium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental sulfur in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tellurium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thallium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental thorium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tin in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental titanium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental tungsten in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental uranium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental vanadium in fresh water	rdfs:subClassOf	
INFO	missing_superclass	concentration of elemental yttrium in fresh water	rdfs:subClassOf	
